PWY-5046	2-oxoisovalerate decarboxylation to isobutanoyl-CoA	2-oxo acid dehydrogenase complex	branched-chain &alpha;-keto acid dehydrogenase complex
PWY-4984	urea cycle	Krebs ornithine cycle	Krebs-Henseleit cycle
LEUSYN-PWY	L-leucine biosynthesis	
PWY0-1319	CDP-diacylglycerol biosynthesis II	
PWY-5389	3-methylthiopropanoate biosynthesis	methylthiopropionate biosynthesis
PWY-6837	fatty acid beta-oxidation V (unsaturated, odd number, di-isomerase-dependent)	
PWY-5271	phaseic acid biosynthesis	abscisate degradation I	abscisic acid degradation I	ABA hydroxylation pathway	abscisic acid hydroxylation pathway	8'-hydroxylation pathway
PWY-6663	plant sterol biosynthesis II	cholesterol biosynthesis IV (plants)
PWY-4261	glycerol degradation I	
PWY-6477	gibberellin inactivation II (methylation)	gibberellin carboxymethylation	gibberellin methylation
PWY-6845	nitric oxide biosynthesis (plants)	
PWY-6039	chlorogenic acid biosynthesis I	
PWY-5285	sulfide oxidation III (persulfide dioxygenase)	
PWY-43	putrescine biosynthesis II	
PWY-5143	long-chain fatty acid activation	long-chain acyl-CoA synthetase pathway	acyl-CoA synthetase pathway	fatty acid activation
PWY-7197	pyrimidine deoxyribonucleotide phosphorylation	
PWY-6673	caffeoylglucarate biosynthesis	
PWY-7048	malate-oxaloacetate shuttle II	malate valve
GLYCLEAV-PWY	glycine cleavage	glycine cleavage system	glycine decarboxylase complex	gcv system	glycine cleavage complex
PWY-6554	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)	phytate biosynthesis
PWYQT-62	superpathway of proto- and siroheme biosynthesis	
PWY-6266	superpathway of flavones and derivatives biosynthesis	
LEU-DEG2-PWY	L-leucine degradation I	
PWY-3181	L-tryptophan degradation VI (via tryptamine)	
PWY-2681	<i>trans</i>-zeatin biosynthesis	<i>trans</i>-cytokinin biosynthesis	AMP-dependent cytokinin biosynthesis
PWY-5980	xylogalacturonan biosynthesis	
PWY-6736	sulfur volatiles biosynthesis	biosynthesis of sulphur volatiles
PWY-5859	eugenol and isoeugenol biosynthesis	
PWY-7590	(7Z,10Z,13Z)-hexadecatrienoate biosynthesis	
PWY-622	starch biosynthesis	
PWY0-162	superpathway of pyrimidine ribonucleotides <i>de novo</i> biosynthesis	pyrimidine biosynthesis
SERSYN-PWY	L-serine biosynthesis	
PWY-5725	farnesene biosynthesis	
PWY-6232	chrysoeriol biosynthesis	3'-O-Methylluteolin biosynthesis	5,7,4'-trihydroxy-3'-methoxyflavone biosynthesis
GLYCOLYSIS	glycolysis I (from glucose 6-phosphate)	Embden-Meyerhof pathway	Embden-Meyerhof-Parnas pathway	EMP pathway	glycolysis (plastidic)
PWY-1187	glucosinolate biosynthesis from homomethionine	
PWY0-1507	biotin biosynthesis from 8-amino-7-oxononanoate I	biotin biosynthesis from 7-keto-8-aminopelargonate
PWY-6466	pyridoxal 5'-phosphate biosynthesis II	vitamin B6 biosynthesis
PWY-5326	sulfite oxidation IV	
PWY-5441	S-methyl-L-methionine cycle	SMM cycle
PWY-7200	superpathway of pyrimidine deoxyribonucleoside salvage	
PWY1F-FLAVSYN	flavonoid biosynthesis	flavonoid biosynthesis
PWY-6624	salicylate glucosides biosynthesis III	salicylic acid glucosides biosynthesis III	salicylate glucose ester biosynthesis	SA glucose ester biosynthesis	SGE biosynthesis
PWY-6444	benzoate biosynthesis II (CoA-independent, non-&beta;-oxidative)	benzoate biosynthesis (non-oxidative)	benzoic acid biosynthesis
TRESYN-PWY	trehalose biosynthesis I	trehalose biosynthesis
PWY-5800	xylan biosynthesis	
PWY-5113	UDP-D-apiose biosynthesis (from UDP-D-glucuronate)	
PROUT-PWY	L-proline degradation	L-proline utilization
PWY-5973	<i>cis</i>-vaccenate biosynthesis	<i>cis</i> vaccenic acid acid biosynthesis
PWYQT-4450	aliphatic glucosinolate biosynthesis, side chain elongation cycle	methionine elongation
PWY-5122	geranyl diphosphate biosynthesis	GPP biosynthesis
PWY-6614	tetrahydrofolate biosynthesis	folic acid biosynthesis	folate biosynthesis	THF biosynthesis
PWY0-1313	acetate conversion to acetyl-CoA	
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	
PWY-4081	glutathione-peroxide redox reactions	
PWY-7267	anthocyanin biosynthesis (pelargonidin 3-<i>O</i>-glucoside)	
PWY4FS-3	phosphatidylcholine biosynthesis III	
PWY-82	UDP-L-arabinose biosynthesis II (from L-arabinose)	UDP-L-arabinose biosynthesis (salvage pathway)
PWY-6005	marneral biosynthesis	
PWY-5123	<i>trans, trans</i>-farnesyl diphosphate biosynthesis	FPP biosynthesis	<i>trans, trans</i>-farnesyl diphosphate biosynthesis
PWY-4221ARA	superpathway of pantothenate and coenzymeA biosynthesis	
PWY66-399	gluconeogenesis III	
PWY-6527	stachyose degradation	
PWY-561	superpathway of glyoxylate cycle and fatty acid degradation	
ASPSYNII-PWY	cyanide detoxification I	asparagine biosynthesis II	&beta;-cyanoalanine biosynthesis	cyanide detoxification
PWY-6239	luteolin glycosides biosynthesis	
PWY-4101	D-sorbitol degradation I	sorbitol utilization
PWY-5986	ammonium transport	
PWY-3542	choline biosynthesis II	
PWY-6457	<i>trans</i>-cinnamoyl-CoA biosynthesis	(<i>E</i>)-cinnamoyl-CoA biosynthesis	<i>trans</i>-cinnamoyl-coenzyme A biosynthesis	cinnamoyl-CoA biosynthesis
PWY-5032	<i>ent</i>-kaurene biosynthesis I	
PWY-283	benzoate degradation II (aerobic and anaerobic)	benzoic acid degradation
PWY-6275	&beta;-caryophyllene biosynthesis	
PWY-6618	guanine and guanosine salvage III	
PWY-1782	superpathway of indole-3-acetate conjugate biosynthesis	superpathway of IAA conjugation	superpathway of indole-3-acetic acid conjugate biosynthesis	superpathway of IAA conjugate biosynthesis
PWY-6118	glycerol-3-phosphate shuttle	G3P shuttle	glycerol-3-P shuttle
PWY-6927	chlorophyll <i>a</i> degradation II	
CYANCAT-PWY	cyanate degradation	cyanate catabolism
PWY-7068	ursolate biosynthesis	
PWY-6235	hydroxyjasmonate sulfate biosynthesis	OHJA sulfate biosynthesis	hydroxyjasmonic acid sulfate biosynthesis
PWY0-541	cyclopropane fatty acid (CFA) biosynthesis	
PWY-5349	esculetin biosynthesis	
PWY-7356	thiamine salvage IV (yeast)	thiamin salvage IV (yeast)
PWY-7184	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I	
ARGDEG-V-PWY	L-arginine degradation X (arginine monooxygenase pathway)	
PWY-6599	guanine and guanosine salvage II	
PWY-5692	allantoin degradation to glyoxylate II	
PWYQT-4482	CDP-diacylglycerol biosynthesis IV	CDP-diacylglycerol biosynthesis (plastidic)
PWY-6898	thiamine salvage III	thiamin salvage III
GLYOXDEG-PWY	glycolate and glyoxylate degradation II	glyoxylate degradation
PWY-5686	UMP biosynthesis I	uridine-5'-phosphate biosynthesis I	<i>de novo</i> biosynthesis of uridine-5'-phosphate I	<i>de novo</i> biosynthesis of uridine-5'-monophosphate I
PENTOSE-P-PWY	pentose phosphate pathway	pentose shunt	hexose monophosphate shunt	phosphogluconate pathway	superpathway of oxidative and non-oxidative branches of pentose phosphate pathway
GLYSYN2-PWY	glycine biosynthesis	
PWY-2781	<i>cis</i>-zeatin biosynthesis	<i>cis</i>-cytokinins biosynthesis	tRNA-dependent cytokinin biosynthesis
PWY-3982	uracil degradation I (reductive)	&beta;-alanine biosynthesis
CITRULLINE-DEG-PWY	L-citrulline degradation	
PWY-5342	ajugose biosynthesis I (galactinol-dependent)	verbascose biosynthesis I (galactinol-dependent)	verbascose biosynthesis (galactinol-dependent)
PWY-3462	L-phenylalanine biosynthesis II	
PWY-5137	fatty acid &beta;-oxidation III (unsaturated, odd number)	
PWY-6115	avenacin biosynthesis, initial reactions	
PWY-5080	very long chain fatty acid biosynthesis I	VLCFAs biosynthesis I	VLCFAs biosynthesis
PWYQT-4427	sulfoquinovosyl diacylglycerol biosynthesis	SQDG biosynthesis
PWY-6936	seleno-amino acid biosynthesis	Se-amino acid biosynthesis	selenocysteine and selenomethionine biosynthesis
ARGSYN-PWY	L-arginine biosynthesis I (via L-ornithine)	
PWY-6233	jasmonoyl-amino acid conjugates biosynthesis II	jasmonate-amino acid conjugates biosynthesis	JA-amino acid conjugates biosynthesis	jasmonic acid-amino acid conjugates biosynthesis	jasmonoyl-amino acid biosynthesis	jasmonyl-amino acid conjugates biosynthesis
PWY-6823	molybdenum cofactor biosynthesis	moco biosynthesis	molybdopterin biosynthesis
PWY-6303	methyl indole-3-acetate interconversion	MeIAA interconversion	Methyl IAA biosynthesis
PWY-3821	D-galactose degradation III	UDP-D-galatose biosynthesis (from D-galactose)
GLYOXYLATE-BYPASS	glyoxylate cycle	glyoxylate bypass	glyoxylate shunt
COA-PWY	coenzyme A biosynthesis I	CoA biosynthesis
PWYQT-4433	CA1P biosynthesis	2-carboxy-D-arabinitol 1-phosphate biosynthesis
PWY-6613	tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate	folic acid salvage	folate salvage	THF salvage
PWY-5945	zeaxanthin, antheraxanthin and violaxanthin interconversion	xanthophyll cycle
PWY-5788	indole-3-acetate degradation V	6-OH-IAA-amino acid conjugate biosynthesis	6-hydroxy-indole-3-acetyl amino acid biosynthesis	IAA degradation V
PWY-6707	gallate biosynthesis	
PWY-5125	anthocyanin biosynthesis	cyanidin 3-O-glucoside biosynthesis
PWY-6596	adenosine nucleotides degradation I	purine nucleotide catabolism
PWY-6008	baruol biosynthesis	
PWY-762	phospholipid desaturation	fatty acid desaturation	polyunsaturated phospholipid biosynthesis
PWY-5469	sesamin biosynthesis	
PWYQT-1	lysine degradation III	
PWY-5765	1,3,5-trimethoxybenzene biosynthesis	trimethoxybenzene biosynthesis	TMB biosynthesis
PWY-6952	glycerophosphodiester degradation	
PWY-3481	superpathway of L-phenylalanine and L-tyrosine biosynthesis	
ARGSPECAT-PWY	spermine biosynthesis	
PWY-6787	flavonoid biosynthesis (in equisetum)	
PWY-3001	superpathway of L-isoleucine biosynthesis I	
PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	
PWY-6481	L-dopachrome biosynthesis	melanin biosynthesis (proximal phase)
PWY-7170	phytochromobilin biosynthesis	
GLUCOSE1PMETAB-PWY	glucose and glucose-1-phosphate degradation	
PWY-7224	purine deoxyribonucleosides salvage	
PWY-6959	L-ascorbate degradation V	
PWY0-1264	biotin-carboxyl carrier protein assembly	BCCP assembly
PWY-4381	fatty acid biosynthesis initiation I	de novo fatty acid biosynthesis, initial reactions
PWY-5687	pyrimidine ribonucleotides interconversion	pyrimidine biosynthesis
PWY-6424	26,27-dehydrozymosterol metabolism	C24-alkyl sterol turnover
PWY-6199	quercetin sulfate biosynthesis	quercetin sulphate biosynthesis
PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	
GLUTAMATE-SYN2-PWY	L-glutamate biosynthesis II	
PWY-5669	phosphatidylethanolamine biosynthesis I	
PWY-6163	chorismate biosynthesis from 3-dehydroquinate	
PWY-5136	fatty acid &beta;-oxidation II (peroxisome)	fatty acid &beta;-oxidation II (plants)
PWY-6367	D-<i>myo</i>-inositol-5-phosphate metabolism	
PWY-5070	gibberellin biosynthesis I (non C-3, non C-13 hydroxylation)	gibberellin biosynthesis I (late C-3 hydroxylation)	gibberellin biosynthesis I (late C-13 hydroxylation)
HOMOSERSYN-PWY	L-homoserine biosynthesis	
PWY-6733	sporopollenin precursors biosynthesis	sporopollenin monomer biosynthesis
HOMOSER-THRESYN-PWY	L-threonine biosynthesis	
PWY-6369	inositol pyrophosphates biosynthesis	diphosphorylated inositol polyphosphates biosynthesis
PWY-6196	D-serine metabolism	serine racemization	D serine biosynthesis
PWY-7250	[2Fe-2S] iron-sulfur cluster biosynthesis	[Fe-S] cluster biosynthesis	[2Fe-2S] cluster biosynthesis
PWY-7213	wogonin metabolism	
THRESYN-PWY	superpathway of L-threonine biosynthesis	
PWY-102	gibberellin inactivation I (2&beta;-hydroxylation)	gibberellin 2&beta;-hydroxylation
PWY-5343	ajugose biosynthesis II (galactinol-independent)	verbascose biosynthesis II (galactinol-independent)	ajugose biosynthesis II (<i>via</i> galactan:galactan galactosyltransferase)
GLYSYN-PWY	glycine biosynthesis I	
PWY-5837	1,4-dihydroxy-2-naphthoate biosynthesis	
PWY-702	L-methionine biosynthesis II	L-methionine biosynthesis via <i>O</i>-phospho-homoserine
PWY4FS-13	extended VTC2 cycle	
